user_id,total_spent,items_count,recommend_total,percent_recommend
76561198040788643,1694.53,144,2.0,1.39
76561198040791523,659.42,50,0.0,0.0
76561198040791634,607.66,54,0.0,0.0
76561198040794037,1086.42,96,2.0,2.08
76561198040797246,119.92999999999999,8,0.0,0.0
76561198040799071,79.98,4,0.0,0.0
76561198040806617,940.28,80,0.0,0.0
76561198040807604,4274.95,344,0.0,0.0
76561198040814960,1173.18,113,0.0,0.0
76561198040834299,1274.22,105,1.0,0.95
76561198040836421,2008.74,127,0.0,0.0
76561198040838342,764.63,57,1.0,1.75
76561198040839749,59.95,6,0.0,0.0
76561198040840183,1415.99,90,0.0,0.0
76561198040840929,646.63,50,0.0,0.0
76561198040843361,117.89999999999999,15,0.0,0.0
76561198040844353,213.87,31,1.0,3.23
76561198040844729,5197.29,412,0.0,0.0
76561198040845885,944.56,85,0.0,0.0
76561198040847833,59.98,6,0.0,0.0
76561198040849429,435.72999999999996,44,0.0,0.0
76561198040851527,449.77,23,0.0,0.0
76561198040854956,403.76,58,0.0,0.0
76561198040865950,491.7,41,0.0,0.0
76561198040866260,2393.82,154,5.0,3.25
76561198040869262,2531.21,200,0.0,0.0
76561198040871128,876.3,76,0.0,0.0
76561198040871574,372.8,24,0.0,0.0
76561198040872056,404.81,50,1.0,2.0
76561198040872590,1130.1499999999999,94,2.0,2.13
76561198040874418,74.95,17,0.0,0.0
76561198040875124,1335.18,115,0.0,0.0
76561198040876766,1989.82,161,0.0,0.0
76561198040878848,1127.3799999999999,83,0.0,0.0
76561198040881217,807.4399999999999,63,2.0,3.17
76561198040885980,235.82,27,0.0,0.0
76561198040887367,944.43,90,0.0,0.0
76561198040889595,204.85,32,2.0,6.25
76561198040890825,2800.27,208,2.0,0.96
76561198040893447,842.36,75,0.0,0.0
76561198040895543,169.85,18,0.0,0.0
76561198040898248,526.58,53,1.0,1.89
76561198040899282,1988.05,140,6.0,4.29
76561198040900746,434.72999999999996,49,1.0,2.04
76561198040901645,417.83,31,0.0,0.0
76561198040901809,259.87,15,0.0,0.0
76561198040904583,920.48,74,0.0,0.0
76561198040914212,1654.95,124,6.0,4.84
76561198040916600,1251.1,104,0.0,0.0
76561198040917740,119.92999999999999,8,0.0,0.0
76561198040918962,2273.46,195,1.0,0.51
76561198040922894,615.7,103,0.0,0.0
76561198040927008,2046.6299999999999,167,0.0,0.0
76561198040927561,689.41,188,0.0,0.0
76561198040930407,1385.3899999999999,131,0.0,0.0
76561198040931135,609.79,37,0.0,0.0
76561198040936435,620.57,49,0.0,0.0
76561198040940885,94.92999999999999,8,0.0,0.0
76561198040941067,2013.82,155,0.0,0.0
76561198040942877,1110.22,89,0.0,0.0
76561198040946463,494.72,45,0.0,0.0
76561198040946765,829.4,92,4.0,4.35
76561198040951559,343.73,36,1.0,2.78
76561198040958152,341.55,26,0.0,0.0
76561198040961676,794.7,48,0.0,0.0
76561198040963271,0.0,1,0.0,0.0
76561198040965712,424.54,43,1.0,2.33
76561198040967028,0.0,1,0.0,0.0
76561198040968420,2683.48,178,1.0,0.56
76561198040969288,744.59,54,0.0,0.0
76561198040974056,3644.8199999999997,306,4.0,1.31
76561198040976895,1628.84,122,0.0,0.0
76561198040982165,225.84,21,0.0,0.0
76561198040987345,295.8,37,0.0,0.0
76561198040991099,527.63,59,3.0,5.08
76561198040993425,428.71999999999997,43,0.0,0.0
76561198040994411,395.71,36,0.0,0.0
76561198040994679,1860.73,151,0.0,0.0
76561198040997643,109.92999999999999,10,0.0,0.0
76561198040998623,1382.93,129,0.0,0.0
76561198040999141,109.92,19,0.0,0.0
76561198041008266,709.61,48,0.0,0.0
76561198041009131,1084.12,90,0.0,0.0
76561198041010910,855.56,79,1.0,1.27
76561198041012850,129.92,13,0.0,0.0
76561198041013028,1574.09,114,0.0,0.0
76561198041015028,3234.13,265,0.0,0.0
76561198041015144,244.7,13,0.0,0.0
76561198041019906,3062.0299999999997,220,0.0,0.0
76561198041028147,210.82999999999998,28,0.0,0.0
76561198041031889,895.4599999999999,66,0.0,0.0
76561198041034225,4.99,17,0.0,0.0
76561198041035741,149.91,13,0.0,0.0
76561198041038339,227.91,12,0.0,0.0
76561198041045741,2024.81,142,0.0,0.0
76561198041051420,452.79999999999995,33,0.0,0.0
76561198041056792,89.95,11,0.0,0.0
76561198041059722,851.58,61,0.0,0.0
76561198041060539,34.97,4,0.0,0.0
76561198041061121,614.6,46,0.0,0.0
76561198041061206,626.64,68,0.0,0.0
76561198041066130,319.78,36,0.0,0.0
76561198041071921,258.84999999999997,60,0.0,0.0
76561198041076487,746.47,81,2.0,2.47
76561198041079278,1045.37,100,0.0,0.0
76561198041081073,151.92,13,0.0,0.0
76561198041081459,505.51,55,0.0,0.0
76561198041082167,1645.69,151,0.0,0.0
76561198041082473,443.69,45,0.0,0.0
76561198041083599,1211.97,98,1.0,1.02
76561198041083847,1399.19,132,2.0,1.52
76561198041084011,695.36,57,1.0,1.75
76561198041084485,0.0,1,0.0,0.0
76561198041085273,448.62,53,1.0,1.89
76561198041086209,805.48,62,0.0,0.0
76561198041090861,957.5,72,0.0,0.0
76561198041095402,720.5799999999999,63,1.0,1.59
76561198041097751,54.97,3,0.0,0.0
76561198041106383,2129.65,167,0.0,0.0
76561198041108364,537.64,58,0.0,0.0
76561198041111114,938.5,70,0.0,0.0
76561198041111764,647.59,47,0.0,0.0
76561198041112514,623.5699999999999,101,0.0,0.0
76561198041114080,1392.02,111,0.0,0.0
76561198041117565,1228.3799999999999,89,0.0,0.0
76561198041120051,2149.69,181,0.0,0.0
76561198041120507,614.62,41,0.0,0.0
76561198041121201,829.59,85,0.0,0.0
76561198041122951,49.96,6,0.0,0.0
76561198041122979,2973.99,219,5.0,2.28
76561198041124128,415.71999999999997,34,0.0,0.0
76561198041124293,39.98,3,0.0,0.0
76561198041124505,2246.61,180,0.0,0.0
76561198041125681,1221.32,96,3.0,3.12
76561198041127177,892.24,86,0.0,0.0
76561198041127602,323.81,35,1.0,2.86
76561198041130131,409.74,47,0.0,0.0
76561198041132435,1436.06,133,0.0,0.0
76561198041134707,161.9,18,0.0,0.0
76561198041134831,559.68,56,1.0,1.79
76561198041138615,129.94,15,0.0,0.0
76561198041147470,363.82,36,0.0,0.0
76561198041149772,494.75,28,0.0,0.0
76561198041150360,65.93,18,0.0,0.0
76561198041151522,1010.22,74,0.0,0.0
76561198041151638,479.69,82,2.0,2.44
76561198041156726,559.7,52,1.0,1.92
76561198041162631,9.99,3,0.0,0.0
76561198041163243,14.98,2,0.0,0.0
76561198041163483,3331.67,294,1.0,0.34
76561198041166995,34.98,8,0.0,0.0
76561198041167261,166.85999999999999,16,0.0,0.0
76561198041167609,1030.42,88,0.0,0.0
76561198041168425,144.93,13,0.0,0.0
76561198041168713,1464.85,149,1.0,0.67
76561198041170637,690.55,57,0.0,0.0
76561198041171365,19.99,4,0.0,0.0
76561198041174745,1809.9,129,1.0,0.78
76561198041181198,871.53,56,0.0,0.0
76561198041189426,2961.63,169,0.0,0.0
76561198041190890,19.99,2,0.0,0.0
76561198041191370,1315.35,94,0.0,0.0
76561198041192158,873.5899999999999,65,0.0,0.0
76561198041193284,209.9,19,0.0,0.0
76561198041193774,2525.2599999999998,222,2.0,0.9
76561198041197808,391.78,34,0.0,0.0
76561198041199233,2599.55,187,7.0,3.74
76561198041201937,1604.2,106,1.0,0.94
76561198041206853,1850.81,115,0.0,0.0
76561198041207157,521.75,31,0.0,0.0
76561198041207785,86.94,7,0.0,0.0
76561198041212511,3980.0699999999997,352,0.0,0.0
76561198041215810,72.91,31,0.0,0.0
76561198041217847,4319.92,343,4.0,1.17
76561198041223028,1820.4099999999999,132,0.0,0.0
76561198041228896,358.74,31,0.0,0.0
76561198041228916,1365.12,97,0.0,0.0
76561198041229398,719.58,61,0.0,0.0
76561198041230088,217.81,23,0.0,0.0
76561198041233344,4788.61,407,0.0,0.0
76561198041234984,100.91,23,0.0,0.0
76561198041236811,2316.44,211,1.0,0.47
76561198041238040,14.99,2,0.0,0.0
76561198041240181,3822.9,321,2.0,0.62
76561198041241096,452.79,30,0.0,0.0
76561198041242951,169.91,15,0.0,0.0
76561198041243029,2120.42,176,0.0,0.0
76561198041244743,154.94,10,1.0,10.0
76561198041245503,1117.4,63,0.0,0.0
76561198041248079,942.53,65,0.0,0.0
76561198041249725,174.9,17,0.0,0.0
76561198041263708,564.47,44,0.0,0.0
76561198041266114,2336.21,191,0.0,0.0
76561198041268498,1713.01,123,0.0,0.0
76561198041271886,289.84,23,0.0,0.0
76561198041273786,219.85999999999999,28,1.0,3.57
76561198041277935,1611.12,119,0.0,0.0
76561198041282985,3896.35,321,1.0,0.31
76561198041283043,1262.1299999999999,85,3.0,3.53
76561198041284313,3873.39,353,3.0,0.85
76561198041295759,574.76,29,0.0,0.0
76561198041303312,2187.77,147,0.0,0.0
76561198041308166,534.71,64,0.0,0.0
76561198041309138,309.85,29,0.0,0.0
76561198041309380,2044.1399999999999,154,0.0,0.0
76561198041311600,1838.2,98,0.0,0.0
76561198041317838,1934.96,152,2.0,1.32
76561198041329443,1600.8799999999999,110,0.0,0.0
76561198041331831,262.89,19,0.0,0.0
76561198041332123,97.92999999999999,28,0.0,0.0
76561198041335923,54.97,4,0.0,0.0
76561198041344258,1170.27,95,0.0,0.0
76561198041350926,342.76,30,1.0,3.33
76561198041351258,359.82,37,0.0,0.0
76561198041352302,1569.25,110,4.0,3.64
76561198041352540,89.94,14,0.0,0.0
76561198041353540,3000.94,213,0.0,0.0
76561198041356854,198.84,26,0.0,0.0
76561198041357058,274.83,41,0.0,0.0
76561198041360174,119.92,26,0.0,0.0
76561198041362390,3473.68,286,0.0,0.0
76561198041367173,19.99,1,0.0,0.0
76561198041373505,426.74,45,0.0,0.0
76561198041374143,169.92,29,0.0,0.0
76561198041375039,715.5699999999999,73,0.0,0.0
76561198041379275,203.85,18,0.0,0.0
76561198041399738,14.99,2,0.0,0.0
76561198041406267,44.97,23,0.0,0.0
76561198041413679,235.84,24,0.0,0.0
76561198041414695,398.79,28,0.0,0.0
76561198041414869,258.77,29,0.0,0.0
76561198041434496,482.72999999999996,34,0.0,0.0
76561198041434794,1079.24,66,0.0,0.0
76561198041436282,1988.69,147,0.0,0.0
76561198041436694,84.94,7,0.0,0.0
76561198041437914,64.95,6,0.0,0.0
76561198041444919,249.83,37,1.0,2.7
76561198041446581,44.97,10,0.0,0.0
76561198041447673,59.97,8,0.0,0.0
76561198041448509,2258.36,214,0.0,0.0
76561198041472164,3432.12,276,0.0,0.0
76561198041472572,64.91,10,0.0,0.0
76561198041472663,516.0,68,2.0,2.94
76561198041477393,657.58,45,0.0,0.0
76561198041480235,218.76,35,1.0,2.86
76561198041481525,144.88,20,0.0,0.0
76561198041482409,149.92999999999998,9,0.0,0.0
76561198041483713,150.87,30,0.0,0.0
76561198041487459,149.93,13,0.0,0.0
76561198041499932,1234.32,90,0.0,0.0
76561198041505206,1883.91,169,0.0,0.0
76561198041509314,1200.11,76,0.0,0.0
76561198041512034,479.56,29,0.0,0.0
76561198041512692,273.85,23,0.0,0.0
76561198041513014,1834.07,131,0.0,0.0
76561198041513805,260.84000000000003,27,1.0,3.7
76561198041517047,1001.4599999999999,85,0.0,0.0
76561198041518533,1465.24,99,0.0,0.0
76561198041519699,39.97,4,0.0,0.0
76561198041523101,462.61,45,0.0,0.0
76561198041525721,565.54,55,0.0,0.0
76561198041535752,2048.6,166,0.0,0.0
76561198041542294,934.37,90,1.0,1.11
76561198041546259,1027.24,92,1.0,1.09
76561198041547166,6135.04,511,2.0,0.39
76561198041547620,608.67,51,0.0,0.0
76561198041548875,144.92,21,0.0,0.0
76561198041551333,1737.0,159,1.0,0.63
76561198041553031,1307.16,117,0.0,0.0
76561198041553321,687.49,103,0.0,0.0
76561198041556145,625.58,73,0.0,0.0
76561198041559711,69.96,10,0.0,0.0
76561198041562431,4820.82,296,1.0,0.34
76561198041564665,500.71,41,0.0,0.0
76561198041578074,588.42,61,0.0,0.0
76561198041581610,1533.17,95,0.0,0.0
76561198041584262,331.81,35,0.0,0.0
76561198041589240,194.89999999999998,24,1.0,4.17
76561198041592348,581.6899999999999,59,0.0,0.0
76561198041596455,327.83,25,0.0,0.0
76561198041597333,189.85999999999999,15,0.0,0.0
76561198041600501,218.84,30,1.0,3.33
76561198041603061,229.79,42,0.0,0.0
76561198041604709,401.78,38,0.0,0.0
76561198041606239,174.93,12,0.0,0.0
76561198041606655,100.91,16,0.0,0.0
76561198041623808,756.55,66,0.0,0.0
76561198041624506,3276.1099999999997,232,2.0,0.86
76561198041625771,92.94,13,0.0,0.0
76561198041626900,1172.32,95,0.0,0.0
76561198041627248,223.89,22,0.0,0.0
76561198041627520,149.94,11,0.0,0.0
76561198041628266,3321.79,295,2.0,0.68
76561198041631556,529.68,48,0.0,0.0
76561198041633458,775.54,81,0.0,0.0
76561198041638974,119.92999999999999,32,0.0,0.0
76561198041640575,2025.08,135,0.0,0.0
76561198041645907,897.55,62,0.0,0.0
76561198041646961,399.78999999999996,55,0.0,0.0
76561198041647183,1038.39,85,1.0,1.18
76561198041648531,1064.47,77,0.0,0.0
76561198041669674,1112.44,78,0.0,0.0
76561198041670878,419.76,46,0.0,0.0
76561198041679528,780.66,49,0.0,0.0
76561198041680881,917.42,69,1.0,1.45
76561198041681189,190.85,19,0.0,0.0
76561198041681725,921.58,58,0.0,0.0
76561198041682855,37.97,4,0.0,0.0
76561198041685356,694.54,57,0.0,0.0
76561198041701488,302.83,24,0.0,0.0
76561198041702062,1683.11,128,0.0,0.0
76561198041709308,989.38,97,0.0,0.0
76561198041714563,473.74,64,0.0,0.0
76561198041714581,1421.09,151,0.0,0.0
76561198041714675,629.64,54,0.0,0.0
76561198041730036,1055.52,80,0.0,0.0
76561198041739032,1634.74,182,3.0,1.65
76561198041739256,395.76,46,0.0,0.0
76561198041740640,1928.84,142,0.0,0.0
76561198041743030,455.65,43,0.0,0.0
76561198041743322,982.52,62,0.0,0.0
76561198041746681,771.5,82,0.0,0.0
76561198041747365,637.5799999999999,66,0.0,0.0
76561198041747517,715.59,58,0.0,0.0
76561198041748053,757.52,57,0.0,0.0
76561198041748883,55.95,7,0.0,0.0
76561198041749839,2925.29,250,1.0,0.4
76561198041772428,1689.95,151,4.0,2.65
76561198041774278,9.99,6,1.0,16.67
76561198041774336,169.91,16,0.0,0.0
76561198041775480,982.38,91,0.0,0.0
76561198041777019,1010.29,92,0.0,0.0
76561198041777536,684.76,41,0.0,0.0
76561198041778707,1386.1599999999999,125,6.0,4.8
76561198041780071,279.84,36,1.0,2.78
76561198041782965,2256.67,172,0.0,0.0
76561198041784363,154.88,21,1.0,4.76
76561198041784529,709.65,62,2.0,3.23
76561198041784567,1815.8799999999999,133,0.0,0.0
76561198041785977,1805.62,293,0.0,0.0
76561198041790207,2352.94,206,0.0,0.0
76561198041790809,464.68,47,0.0,0.0
76561198041794247,1350.17,127,0.0,0.0
76561198041805408,10.98,6,0.0,0.0
76561198041807062,741.53,94,0.0,0.0
76561198041807336,480.75,44,0.0,0.0
76561198041808338,1010.46,81,0.0,0.0
76561198041810376,826.47,74,0.0,0.0
76561198041811251,3230.74,244,0.0,0.0
76561198041814610,272.79,33,0.0,0.0
76561198041815803,1544.64,196,1.0,0.51
76561198041815825,886.39,87,0.0,0.0
76561198041815998,635.6,60,0.0,0.0
76561198041818423,129.96,13,0.0,0.0
76561198041818780,3618.56,285,0.0,0.0
76561198041820526,326.85,29,0.0,0.0
76561198041821265,3347.32,324,1.0,0.31
76561198041823649,533.68,49,0.0,0.0
76561198041823743,1367.19,100,0.0,0.0
76561198041823907,219.88,17,0.0,0.0
76561198041824667,503.68,57,0.0,0.0
76561198041826091,39.99,2,0.0,0.0
76561198041827633,34.98,7,0.0,0.0
76561198041837599,121.9,10,0.0,0.0
76561198041842088,180.85,20,1.0,5.0
76561198041843422,166.88,19,0.0,0.0
76561198041843564,2974.88,241,0.0,0.0
76561198041843682,687.34,54,0.0,0.0
76561198041843786,9.99,4,0.0,0.0
76561198041845214,1145.75,93,5.0,5.38
76561198041847430,59.96,5,0.0,0.0
76561198041849606,2616.61,180,1.0,0.56
76561198041849792,1037.24,106,0.0,0.0
76561198041850560,74.96,6,0.0,0.0
76561198041853063,139.97,14,0.0,0.0
76561198041854558,84.94,9,0.0,0.0
76561198041857144,2564.49,195,3.0,1.54
76561198041857836,19.99,3,0.0,0.0
76561198041858423,470.61,59,6.0,10.17
76561198041859916,1090.29,89,1.0,1.12
76561198041862145,1437.32,97,0.0,0.0
76561198041862806,617.72,42,1.0,2.38
76561198041865057,1745.41,176,2.0,1.14
76561198041865986,99.93,11,0.0,0.0
76561198041869999,64.96,7,0.0,0.0
76561198041870879,406.75,42,1.0,2.38
76561198041874601,1621.76,159,1.0,0.63
76561198041877981,932.5,83,1.0,1.2
76561198041878405,205.82999999999998,33,0.0,0.0
76561198041880532,29.97,10,0.0,0.0
76561198041881075,2272.81,153,0.0,0.0
76561198041882833,1109.17,127,2.0,1.57
76561198041883863,805.4499999999999,77,1.0,1.3
76561198041889877,476.71,41,4.0,9.76
76561198041890746,392.79999999999995,26,2.0,7.69
76561198041890888,1626.99,133,0.0,0.0
76561198041893150,89.97,4,0.0,0.0
76561198041894930,244.82,38,0.0,0.0
76561198041898570,0.0,1,0.0,0.0
76561198041905418,19.98,5,0.0,0.0
76561198041905504,250.8,22,0.0,0.0
76561198041906216,323.76,44,6.0,13.64
76561198041912618,149.86,38,0.0,0.0
76561198041940361,19.99,5,0.0,0.0
76561198041940991,877.43,79,0.0,0.0
76561198041946727,1692.2,109,0.0,0.0
76561198041962282,2627.37,214,4.0,1.87
76561198041963382,1414.1399999999999,155,1.0,0.65
76561198041964530,9864.07,966,1.0,0.1
76561198041964912,364.71999999999997,38,0.0,0.0
76561198041965056,3521.34,311,0.0,0.0
76561198041965216,1293.21,167,0.0,0.0
76561198041965668,3402.02,234,0.0,0.0
76561198041966846,206.88,28,4.0,14.29
76561198041967046,830.84,129,0.0,0.0
76561198041969616,53.95,21,0.0,0.0
76561198041970294,1048.21,80,0.0,0.0
76561198041971225,1973.82,157,1.0,0.64
76561198041975265,566.65,61,0.0,0.0
76561198041976305,603.65,43,0.0,0.0
76561198041987457,1380.2,118,0.0,0.0
76561198041992179,2873.67,225,0.0,0.0
76561198041992677,1908.87,157,1.0,0.64
76561198041993025,921.55,77,0.0,0.0
76561198041993305,2391.49,166,0.0,0.0
76561198041993369,14.99,1,0.0,0.0
76561198041993527,702.64,51,1.0,1.96
76561198041993727,2047.82,164,0.0,0.0
76561198041994759,209.85999999999999,39,0.0,0.0
76561198041994941,579.6899999999999,46,0.0,0.0
76561198041995037,662.61,63,0.0,0.0
76561198041995331,1868.06,109,0.0,0.0
76561198041995863,360.78,32,0.0,0.0
76561198041996037,39.98,5,0.0,0.0
76561198041996061,0.0,1,0.0,0.0
76561198041999469,1127.41,107,0.0,0.0
76561198041999685,154.92999999999998,18,0.0,0.0
76561198041999771,122.92,18,0.0,0.0
76561198042017482,2248.7799999999997,191,9.0,4.71
76561198042018390,335.78,79,0.0,0.0
76561198042018906,1542.0,143,0.0,0.0
76561198042019624,509.67,66,0.0,0.0
76561198042021806,1769.06,159,1.0,0.63
76561198042022164,463.73,59,0.0,0.0
76561198042022376,1855.81,155,0.0,0.0
76561198042022468,2099.39,220,1.0,0.45
76561198042023494,798.37,80,0.0,0.0
76561198042024307,1007.38,119,0.0,0.0
76561198042024570,315.77,27,0.0,0.0
76561198042025188,99.92999999999999,8,0.0,0.0
76561198042026422,1832.71,163,0.0,0.0
76561198042033307,0.0,1,0.0,0.0
76561198042036033,647.61,46,0.0,0.0
76561198042036465,637.66,44,0.0,0.0
76561198042039201,1624.19,102,0.0,0.0
76561198042040005,765.56,116,0.0,0.0
76561198042042833,1847.9,169,0.0,0.0
76561198042053904,174.87,37,0.0,0.0
76561198042055980,700.35,52,0.0,0.0
76561198042060306,515.68,55,0.0,0.0
76561198042064638,1210.36,95,0.0,0.0
76561198042065900,112.92,14,0.0,0.0
76561198042076905,645.59,66,1.0,1.52
76561198042079555,383.78999999999996,32,0.0,0.0
76561198042082977,600.12,53,0.0,0.0
76561198042087397,246.79000000000002,24,1.0,4.17
76561198042091714,27.96,33,1.0,3.03
76561198042105966,249.87,19,0.0,0.0
76561198042106502,1703.9099999999999,133,0.0,0.0
76561198042107824,59.97,4,0.0,0.0
76561198042109986,407.75,38,0.0,0.0
76561198042111278,44.97,5,0.0,0.0
76561198042111289,830.49,67,1.0,1.49
76561198042112029,0.0,6,0.0,0.0
76561198042117849,24.98,3,0.0,0.0
76561198042117921,29.98,4,0.0,0.0
76561198042121637,1152.42,86,1.0,1.16
76561198042136913,1471.94,154,2.0,1.3
76561198042140281,595.5699999999999,55,0.0,0.0
76561198042145516,222.85,15,0.0,0.0
76561198042146054,3733.79,275,1.0,0.36
76561198042146252,482.58,75,0.0,0.0
76561198042147634,35.959999999999994,8,0.0,0.0
76561198042148398,1297.26,88,0.0,0.0
76561198042148512,476.66999999999996,41,0.0,0.0
76561198042148866,3310.1,248,0.0,0.0
76561198042151503,864.5,70,5.0,7.14
76561198042152929,1067.57,96,0.0,0.0
76561198042153608,834.47,70,3.0,4.29
76561198042156637,69.95,7,0.0,0.0
76561198042156935,1504.8899999999999,115,1.0,0.87
76561198042158175,235.83,27,0.0,0.0
76561198042159131,114.92999999999999,12,0.0,0.0
76561198042163355,5419.38,366,5.0,1.37
76561198042164186,2604.22,209,1.0,0.48
76561198042165187,647.51,70,1.0,1.43
76561198042166973,1291.1399999999999,100,0.0,0.0
76561198042170355,3681.25,209,3.0,1.44
76561198042171301,1001.4,138,2.0,1.45
76561198042172357,165.84,20,0.0,0.0
76561198042174844,940.5699999999999,57,0.0,0.0
76561198042178595,2651.2,212,0.0,0.0
76561198042181919,162.89,19,0.0,0.0
76561198042182187,238.82,31,0.0,0.0
76561198042182226,347.78,47,0.0,0.0
76561198042185443,4269.84,369,0.0,0.0
76561198042188750,1557.71,159,0.0,0.0
76561198042192184,1337.94,104,2.0,1.92
76561198042192960,1393.04,150,3.0,2.0
76561198042193477,1617.02,104,0.0,0.0
76561198042193560,1187.1399999999999,118,5.0,4.24
76561198042195160,990.31,109,0.0,0.0
76561198042201208,1366.1599999999999,116,0.0,0.0
76561198042205900,232.85999999999999,53,0.0,0.0
76561198042209455,389.78999999999996,110,0.0,0.0
76561198042209542,305.78,43,0.0,0.0
76561198042212007,3106.94,260,2.0,0.77
76561198042216621,706.5799999999999,82,3.0,3.66
76561198042220203,745.41,82,1.0,1.22
76561198042220493,209.89,16,0.0,0.0
76561198042224627,1811.6299999999999,152,0.0,0.0
76561198042225887,1134.27,134,0.0,0.0
76561198042229626,350.76,32,0.0,0.0
76561198042232812,1749.76,129,0.0,0.0
76561198042233284,642.66,50,0.0,0.0
76561198042234088,852.51,61,0.0,0.0
76561198042235022,810.49,68,0.0,0.0
76561198042235584,192.82999999999998,32,0.0,0.0
76561198042236060,528.69,60,2.0,3.33
76561198042236284,19.99,1,0.0,0.0
76561198042238430,205.86,39,1.0,2.56
76561198042242286,89.94,9,0.0,0.0
76561198042243844,1325.25,106,2.0,1.89
76561198042244428,229.85999999999999,21,0.0,0.0
76561198042245296,9.99,9,0.0,0.0
76561198042245548,408.23,51,0.0,0.0
76561198042246722,1513.85,125,0.0,0.0
76561198042246940,359.85,23,1.0,4.35
76561198042249176,9.99,2,0.0,0.0
76561198042250524,231.85999999999999,44,1.0,2.27
76561198042253256,1734.6499999999999,175,4.0,2.29
76561198042255689,1129.36,104,1.0,0.96
76561198042260349,233.64000000000001,18,0.0,0.0
76561198042261917,6254.48,451,0.0,0.0
76561198042266501,1149.29,108,3.0,2.78
